timestamp,micro_web_transaction_time,micro_vus,mono_web_transaction_time,mono_vus,hybrid_web_transaction_time,hybrid_vus,dist_micro_web_transaction_time,dist_micro_vus,dist_mono_web_transaction_time,dist_mono_vus,dist_hybrid_web_transaction_time,dist_hybrid_vus
14,3869.4949798000007,45.2,6109.0595061999975,45.2,3693.9191667,45.2,4002.0952249999987,45.2,4711.0299251999995,45.2,5361.162783400001,45.2
15,3157.2260484999993,48.5,5709.0307810999975,48.5,4091.4336350000003,48.5,2396.0159841,48.5,3098.2308402000003,48.5,4938.72543,48.5
16,4583.1894072,51.8,8625.431606099999,51.8,4960.6844404,51.8,3117.1910567,51.8,4489.1066369,51.8,6652.865369299999,51.8
17,3169.7027848,55.2,4436.014311000001,55.2,5121.2643838,55.2,2713.5849841000004,55.2,4201.0117344,55.2,7702.250871000001,55.2
18,4280.177564299998,58.5,6935.1375756,58.5,17654.828902399997,58.5,3653.7654775999995,58.5,5688.357708899999,58.5,13099.373286700004,58.5
19,7069.2802608,61.8,6516.608375500001,61.8,5528.897640699999,61.8,2291.9635342,61.8,3434.6473632999996,61.8,9474.984199800005,61.8
20,3534.4434095999995,64.9,7541.249721,65.0,5663.434564100002,64.9,2436.9688485000006,65.0,3857.8222178999995,65.0,10695.2655706,65.0
21,4151.461847699999,68.2,5317.5490162999995,68.2,7432.303179899997,68.2,5104.222839200001,68.2,3345.4460389,68.2,9837.385673599998,68.2
22,6147.592503700002,71.5,8877.557179300002,71.5,9205.0249917,71.5,3145.6654771000008,71.5,7401.891237000001,71.5,11308.787066700002,71.5
23,7075.2904885,74.8,7035.760981199998,74.8,6598.7408134,74.8,3198.473853400001,74.8,7918.257020500003,74.8,12867.072169899999,74.8
24,18133.508815299996,78.2,7753.187663699998,78.2,6942.217744899998,78.2,4067.1572118000004,78.2,12501.978821099996,78.2,11152.5260338,78.2
25,8750.6164782,81.5,11363.654013,81.5,9181.6579227,81.5,3900.757979400001,81.5,35728.807024500005,81.5,11673.1377197,81.5
26,8133.846033300001,84.8,10149.405654999999,84.8,8031.466258999998,84.8,3070.7135828,84.8,19702.542534000004,84.8,15124.968795800003,84.8
27,8423.899730399997,88.2,9302.882644200003,88.2,12566.508275800003,88.2,2896.6651939,88.2,35648.70905869999,88.2,13222.8794127,88.2
28,8202.420054199998,91.5,11131.5654469,91.5,12581.097618099999,91.5,2020.3179716999998,91.5,6307.331861199999,91.5,16409.981543600003,91.5
29,9488.819582200003,94.8,12612.338100599998,94.8,9425.774950100002,94.8,4678.513769000001,94.8,4185.9093674999995,94.8,11015.962177000003,94.8
30,10265.623941300002,97.9,13729.709075799998,98.0,10830.4614228,97.8,8188.309346399999,98.0,3812.8547246999997,98.0,15355.594419899997,98.0
31,8654.424096300001,100.0,10904.805380699998,100.0,13549.781007099999,100.0,4243.656718100001,100.0,17350.896428699998,100.0,20692.63417,100.0
32,7349.789116600002,100.0,8975.4301689,100.0,10664.753535900001,100.0,3410.4666093,100.0,9279.641796299999,100.0,12544.941336299997,100.0
33,7257.566204599998,100.0,14220.650401599996,100.0,11113.3034758,100.0,5491.8096547999985,100.0,6187.866693800001,100.0,12817.976469599997,100.0
34,9943.068596100002,100.0,17378.5685663,100.0,27676.812451199996,100.0,7373.8277296,100.0,4036.3538704000007,100.0,15386.906153000004,100.0
35,5823.578796,100.0,13433.154614,100.0,11835.010352399999,100.0,9375.03546,100.0,4341.0056368000005,100.0,15260.970744299993,100.0
36,5275.824531300001,100.0,15274.0177062,100.0,15503.715605099997,100.0,5316.8412307,100.0,15934.109903300003,100.0,13460.257017999995,100.0
37,4157.748390899999,100.0,15803.691797400006,100.0,16251.253258200002,100.0,5006.3984564,100.0,8732.229718899998,100.0,16177.0150913,100.0
38,6072.1810102,100.0,14164.190349300003,100.0,11753.730087899996,100.0,5750.786781399998,100.0,22616.4533861,100.0,21810.528542499997,100.0
39,8801.333262100003,100.0,14301.042846600001,100.0,10062.5581307,100.0,9389.744136999998,100.0,14367.563419100004,100.0,15621.6675774,100.0
40,6401.447593,100.0,13045.024448900003,100.0,13235.043432899998,100.0,4081.0019624999977,100.0,20076.8389622,100.0,12496.917619600003,100.0
41,6760.132708800001,100.0,11082.8671439,100.0,9633.317216200001,100.0,3722.013649099999,100.0,3541.853754999999,100.0,14755.027959100003,100.0
42,5207.3740949,100.0,29489.408512099984,100.0,7293.419300999999,100.0,4288.885129699999,100.0,5117.015372699999,100.0,11958.032024899998,100.0
43,5922.1657337000015,100.0,16691.3846196,100.0,9065.4514922,100.0,7497.876778700001,100.0,3924.238385200001,100.0,16678.542817300004,100.0
44,5328.683085699999,100.0,12282.6178011,100.0,7361.193258400001,100.0,9419.6527163,100.0,6389.337155699999,100.0,13465.2155822,100.0
45,5230.9217862,100.0,12775.761545600002,100.0,7752.315487600002,100.0,4229.116639199999,100.0,4304.949933599999,100.0,16650.7961578,100.0
46,7784.346598099999,100.0,15747.600313699997,100.0,6653.9213373,100.0,4672.562414799999,100.0,3932.3570673000004,100.0,16642.377878599997,100.0
47,7723.553535200001,100.0,9491.3347962,100.0,7634.6461742,100.0,7646.1207924,100.0,3572.0134894999997,100.0,20619.581114499997,100.0
48,9413.169335100001,100.0,10153.131685499995,100.0,9751.9274806,100.0,8869.914955900002,100.0,12010.4493349,100.0,26860.7248654,100.0
49,11575.689780100003,100.0,11252.441998499997,100.0,8100.5509494,100.0,7505.102436500002,100.0,4397.1032356000005,100.0,21078.430294399994,100.0
50,9687.7951403,100.0,15295.121862999997,100.0,11534.859574799997,100.0,6363.4434905,100.0,4419.8119808,100.0,16743.575090300004,100.0
51,15715.293914899998,100.0,10589.549146399997,100.0,11641.548345499998,100.0,6379.327723300001,100.0,4595.351050100001,100.0,23162.39768989999,100.0
52,10950.1429155,100.0,16314.673508800004,100.0,15217.808702900002,100.0,5154.371440999998,100.0,4124.187650900001,100.0,14037.466355299994,100.0
53,9878.613558599998,100.0,17814.795905999996,100.0,14973.153829500001,100.0,7216.1283515999985,100.0,5062.907544000001,100.0,19362.6477824,100.0
54,8093.951279199998,100.0,11955.082181199994,100.0,30434.4619055,100.0,3753.489667200002,100.0,4154.6524409,100.0,17599.071089200002,100.0
55,9678.3481701,100.0,11335.165151599998,100.0,22920.137395799997,100.0,5262.900898099999,100.0,4824.396214500001,100.0,13299.360465000005,100.0
56,7759.678414500001,100.0,10161.7915355,100.0,17715.718004500006,100.0,6677.0912496,100.0,4927.2200044,100.0,22383.4430801,100.0
57,9624.4726853,100.0,13107.560682700005,100.0,26770.217770699994,100.0,6302.184346000003,100.0,4219.916216399999,100.0,15060.496423400002,100.0
58,7947.3506446,100.0,14252.414566499992,100.0,13276.1795677,100.0,5669.918651599999,100.0,5145.506105900001,100.0,16115.301569600002,100.0
59,12698.9120757,100.0,9423.2837612,100.0,13746.526034800001,100.0,4894.598328700002,100.0,14832.9223902,100.0,23898.249921300005,100.0
60,11750.161513500003,100.0,10990.981389399998,100.0,12232.3785809,100.0,4455.2541481,100.0,3633.7085385000005,100.0,15357.448804999998,100.0
61,9982.315225099997,100.0,18313.701437700005,100.0,12722.404175699996,100.0,3510.0999954999997,100.0,4881.5933153,100.0,17327.284277499995,100.0
62,9485.103217900003,100.0,9416.328006399997,100.0,10455.099468900002,100.0,4378.546062900001,100.0,7045.302344600001,100.0,17815.908429799998,100.0
63,8932.502786599998,100.0,13359.855307699996,100.0,12486.275721800002,100.0,11049.939681600003,100.0,6513.042097199998,100.0,21609.935654899997,100.0
64,8537.121446600002,100.0,10412.675989399999,100.0,21073.548241400007,100.0,4698.5607353,100.0,7688.061556400001,100.0,17230.077785299996,100.0
65,8089.367597800001,100.0,10254.353102100002,100.0,11844.008889900004,100.0,4501.4967209,100.0,3535.0619781999994,100.0,19366.516032499996,100.0
66,8971.321403000004,100.0,12985.736033,100.0,16606.0601118,100.0,7164.599350099999,100.0,7864.309914100001,100.0,25325.4939605,100.0
67,8332.1667361,100.0,10782.7232854,100.0,12138.4987715,100.0,5067.996996699999,100.0,4252.8645385,100.0,19046.555026899994,100.0
68,8480.7941187,100.0,10171.7994555,100.0,16787.617021100003,100.0,5008.558591699997,100.0,3526.7339005999993,100.0,17767.049206599993,100.0
69,17251.6674826,100.0,8584.6678345,100.0,12434.700995000003,100.0,3191.1763308000013,100.0,5163.223716300001,100.0,19615.9077009,100.0
70,7513.982482800001,100.0,15272.022550800004,100.0,12722.518080699996,100.0,5172.743730599997,100.0,9777.861193399996,100.0,19960.203398400005,100.0
71,6917.681771200002,100.0,21282.46667900001,100.0,11303.705923600002,100.0,4448.155467100001,100.0,4483.9718963,100.0,15229.432180600004,100.0
72,8325.217026499999,100.0,27500.154160899994,100.0,7762.006200400001,100.0,5225.307893500001,100.0,3983.7157927999992,100.0,17686.725250199997,100.0
73,9006.722931499999,100.0,10613.3019749,100.0,7057.315961899998,100.0,6957.841310599999,100.0,3744.2623762000003,100.0,25578.292115700002,100.0
74,8125.854724000002,100.0,10045.1022994,100.0,8457.819954599998,100.0,9410.637619399999,100.0,5283.7295115,100.0,20457.81494560001,100.0
75,5811.001047499998,100.0,10431.591899300003,100.0,10524.4903991,100.0,3090.3439548000006,100.0,4129.121000800001,100.0,20173.52856720001,100.0
76,9031.6966976,100.0,19917.905275599995,100.0,7009.218723700001,100.0,4095.1383746000006,100.0,4366.854075099998,100.0,17579.227057499997,100.0
77,10525.058619599997,100.0,10262.424384700002,100.0,11436.072577899997,100.0,5521.435866,100.0,4055.4422541,100.0,15328.759737599996,100.0
78,8602.103303599997,100.0,10984.052422199999,100.0,10257.387003700002,100.0,9734.9947445,100.0,5171.614252199999,100.0,19217.8066474,100.0
79,12703.774378200003,100.0,14046.8173967,100.0,6849.769742099999,100.0,3161.059383099999,100.0,4871.623651200001,100.0,15036.117201500001,100.0
80,8552.726578099999,100.0,11159.122737200001,100.0,8310.4201055,100.0,3715.2581278999996,100.0,6004.0877654999995,100.0,15753.933073300006,100.0
81,8333.6757616,100.0,9948.025771999997,100.0,12109.409188700003,100.0,5375.642347599997,100.0,7856.365301300002,100.0,15019.350673199999,100.0
82,12325.6691018,100.0,8993.9982705,100.0,7578.770595299999,100.0,4592.3801623,100.0,3505.068009999999,100.0,25003.879591000008,100.0
83,9824.608665599999,100.0,15877.0836798,100.0,7038.297088000001,100.0,6559.7189523,100.0,5103.671249300001,100.0,24076.599529800005,100.0
84,7831.8045789,100.0,27419.525910700002,100.0,8058.579475999999,100.0,5971.012456600001,100.0,4107.895608399999,100.0,14230.713569200005,100.0
85,9929.2527952,100.0,16152.912793799998,100.0,7822.405533500001,100.0,28643.94828629999,100.0,4330.340055299999,100.0,16149.646452699997,100.0
86,7966.489245500001,100.0,10404.573457700006,100.0,6871.2421379000025,100.0,7693.997514199999,100.0,7598.539278599999,100.0,17909.0511736,100.0
87,7591.660889899998,100.0,14387.458666100003,100.0,10204.131419,100.0,3732.005355299999,100.0,4745.3285977999985,100.0,18527.83139840001,100.0
88,8162.496079099999,100.0,19210.0530028,100.0,6956.563569,100.0,3864.7496103000003,100.0,5353.772030800001,100.0,14437.068955300003,100.0
89,8808.966771800006,100.0,10174.0267093,100.0,8491.5211443,100.0,3731.024502300001,100.0,4626.442949300001,100.0,15216.917282699997,100.0
90,8352.199836799999,100.0,14319.892440699998,100.0,7285.735345599998,100.0,4238.9506397000005,100.0,4725.040728800001,100.0,20846.108618100006,100.0
91,6087.199901000002,100.4,11211.421838600001,100.4,8363.6578701,100.4,3469.1526066999986,100.4,7359.328171699997,100.4,23417.623410800003,100.4
92,4551.4466671,102.0,25731.67378400001,102.0,6867.8139709,102.0,3497.4263559,102.0,6693.3166425,102.0,19417.95859860001,102.0
93,5807.3000467,103.6,10495.124358999998,103.6,9949.0001298,103.6,3911.1226032000004,103.6,7160.093161099998,103.6,16468.3124071,103.6
94,5510.0356394,105.4,13520.354064000005,105.4,10572.9492952,105.4,3495.714119899999,105.4,4513.324029600001,105.4,20559.902939599997,105.4
95,5532.424247399999,107.0,12478.816230400003,107.0,9147.6244052,107.0,4289.650537299998,107.0,4229.854479900001,107.0,17767.5083936,107.0
96,6379.184046100002,108.6,15599.3239871,108.6,9351.525267600005,108.6,4873.433894999999,108.6,12703.755573300003,108.6,19682.7726763,108.6
97,38120.7001955,110.4,13841.653892299999,110.4,10227.4517853,110.4,9039.1272938,110.4,4345.507548899999,110.4,16597.502979699995,110.4
98,9478.7473424,112.0,22070.343275000007,112.0,9073.101881999999,112.0,6587.4430858,112.0,5574.3749544,112.0,17061.9760094,112.0
99,20240.195138100004,113.6,12383.558320600001,113.6,8851.519318100001,113.6,5911.710184600002,113.6,4221.767080299998,113.6,21614.8319139,113.6
100,14068.836465400003,115.4,14680.631299099998,115.4,9932.216689100005,115.4,5628.029199299998,115.4,10401.475518900006,115.4,19857.0122474,115.4
101,11699.599643599999,117.0,16709.894386699998,117.0,11329.385314000005,117.0,6319.104873300001,117.0,5926.612492900003,117.0,19538.9706765,117.0
102,11853.983172699998,118.6,36741.19592630002,118.6,8987.946129,118.6,4651.613649000001,118.6,4197.372275599997,118.6,19184.634110400002,118.6
103,11475.207041899997,120.4,15640.167940800002,120.4,9852.945918800002,120.4,5767.302905499999,120.4,7321.261962799998,120.4,22420.325938600006,120.4
104,11612.1653147,122.0,20553.7854507,122.0,10306.705647599996,122.0,12965.202279600006,122.0,9720.845525799994,122.0,23450.288546999996,122.0
105,12534.462626699999,123.6,65097.536830099976,123.6,9171.5808492,123.6,5688.7515873,123.6,18292.670371100005,123.6,27046.348765099996,123.6
106,10193.687826800002,125.4,100910.66423660002,125.4,11899.429194400002,125.4,5689.205867400002,125.4,6368.846632199998,125.4,24592.544285800006,125.4
107,32726.105766400007,127.0,40918.6563069,127.0,14141.824691899998,127.0,14798.558351299997,127.0,6522.467507099997,127.0,26787.3073149,127.0
108,12165.154384500001,128.6,31365.76025599999,128.6,11593.576027700003,128.6,11663.120367699996,128.6,9855.0488486,128.6,45731.78805000001,128.6
109,16961.6237296,130.4,16855.268603999997,130.4,11545.636421800004,130.4,5545.062656599997,130.4,6338.6185886,130.4,22576.9368685,130.4
110,11737.3433089,132.0,19672.37459019999,132.0,16317.380919600002,132.0,5900.997305999999,132.0,7169.0486569,132.0,25476.150530299998,132.0
111,12345.525247499996,133.6,23530.4303057,133.6,14460.595769700001,133.6,5778.617602,133.6,7059.623868499997,133.6,29394.199528400008,133.6
112,12449.2371594,135.4,24006.284659399997,135.4,15252.854830100006,135.4,5318.1432343,135.4,6807.084011900001,135.4,23343.350947400002,135.4
113,11111.675329199998,137.0,21734.8372441,137.0,16342.535663600001,137.0,4977.362525899999,137.0,7122.002428199999,137.0,30077.166840600006,137.0
114,15916.298417099999,138.6,35725.021822,138.6,19453.894877299997,138.6,4940.634669699999,138.6,7030.026793100001,138.6,93325.9974971,138.6
115,14323.8878895,140.4,17892.137465600004,140.4,17279.049880799994,140.4,5870.576989900001,140.4,8736.0825849,140.4,90366.67144849998,140.4
116,17226.3510429,142.0,20330.723133000003,142.0,19931.4362121,142.0,4696.761944,142.0,7524.3141323,142.0,99333.32935859999,142.0
117,15859.4594591,143.6,21863.910397300002,143.6,38233.140907700006,143.6,5493.234030599999,143.6,7459.0714366,143.6,27554.70403110001,143.6
118,15073.292070000001,145.4,19661.955346299997,145.4,18003.61848870001,145.4,6486.170392900001,145.4,4821.002689999998,145.4,24416.375162300006,145.4
119,14307.034434799998,147.0,19038.574996699994,147.0,16854.323144,147.0,7469.382241900002,147.0,5982.389171599999,147.0,30531.9144936,147.0
120,11000.8500083,148.6,22241.9991061,148.6,16675.8300974,148.6,4341.469456,148.6,6833.569219100001,148.6,34341.34897219999,148.6
121,8937.2700912,150.4,22574.2615059,150.4,18568.469719399996,150.4,5348.6727017,150.4,5801.160347000001,150.4,24649.060679800004,150.4
122,10629.407360900002,152.0,21206.663663699997,152.0,17036.142565700004,152.0,5807.6221405000015,152.0,11699.182703899996,152.1,80835.26353850002,152.0
123,8997.072840600002,153.6,22751.155811500004,153.6,14341.232186000003,153.6,4583.386861100002,153.6,8156.5360541,153.6,108089.46203719999,153.6
124,11349.854575200003,155.4,24855.999541,155.4,20041.566143499997,155.4,4780.8598360999995,155.4,8158.708414099999,155.4,102067.67678019997,155.4
125,9035.355516399999,157.0,27385.06568410001,157.0,15146.4906275,157.0,5837.3662816,157.0,7826.287866500003,157.0,43178.685177,157.0
126,8623.7313356,158.6,30507.459432400006,158.6,19555.911528099998,158.6,6395.1414829999985,158.6,20984.853983,158.6,26037.1986301,158.6
127,11891.001603099998,160.4,37298.701121100006,160.4,17852.543256900004,160.4,5733.598407199998,160.4,9682.737115700002,160.4,28697.391160599993,160.4
128,8605.2685618,162.0,29068.2995544,162.0,16354.243580499999,162.0,11315.790419099996,162.0,14456.236406999999,162.0,27111.1954044,162.0
129,23563.082708000005,163.6,30831.713813900024,163.6,18468.3344728,163.6,17023.480115999995,163.6,7276.087713300001,163.6,27059.26793000001,163.6
130,9816.8570746,165.4,28133.72182330001,165.4,18518.194315899997,165.4,5569.359449,165.4,17554.570248099997,165.4,119583.82665709997,165.4
131,9944.679374999998,167.0,23185.460795300012,167.0,17158.192557899998,167.0,6108.129179199999,167.0,8338.4088794,167.0,119212.8044375,167.0
132,9824.3426688,168.6,34929.55736740002,168.6,17409.141123,168.6,4785.710738100001,168.6,8570.6061161,168.6,116579.63318750002,168.6
133,17080.156998599996,170.4,27610.818286,170.4,48036.112021500005,170.4,6042.546268599996,170.4,6635.345887300003,170.4,58015.04990669999,170.4
134,12809.4231928,172.0,27355.587619599984,172.0,30064.394395999996,172.0,17986.057748200004,172.0,6944.368512700001,172.0,30733.639037099998,172.0
135,10329.351622300002,173.6,40906.8107876,173.6,25261.84689539999,173.6,7284.510859399999,173.6,7767.563348400001,173.6,28775.399158099997,173.6
136,18313.6019905,175.4,55327.77677689999,175.4,27326.7356041,175.4,8980.721323799999,175.4,7999.402432800001,175.4,29111.847072600016,175.4
137,19974.8153847,177.0,36510.63001350001,177.0,32612.766112099995,177.0,4942.8266289,177.0,8054.263009499999,177.0,32345.036059200007,177.0
138,11716.567463399999,178.6,26070.584703499986,178.6,72009.33243619998,178.6,25357.431904900008,178.6,14344.4399557,178.6,122134.14611940001,178.6
139,15333.084264099996,180.4,35434.5808389,180.4,26578.65031300001,180.4,5028.261287300002,180.4,8601.135632000001,180.4,135810.1187999,180.4
140,13091.381596199997,182.0,27057.190617499997,182.0,25239.174996399986,182.0,5453.0163267,182.0,8873.098161100004,182.0,130989.6446369,182.0
141,11667.196949000003,183.6,33658.64894900002,183.6,22628.72989730001,183.6,6592.4704948,183.6,10730.237904599997,183.6,94991.23514799995,183.6
142,14679.899770399998,185.4,32312.840775900004,185.5,20749.6093071,185.4,10050.819077100005,185.4,12125.913943699996,185.4,31803.22895530001,185.4
143,10398.436446299998,187.0,34030.9937422,187.0,18280.6382373,187.0,11227.436491700006,187.0,10065.575993499999,187.0,42696.98917059999,187.0
144,12535.992980199999,188.6,33356.843458400006,188.6,20493.9741884,188.6,12837.8831346,188.6,8049.958684799999,188.6,60497.6059325,188.6
145,10636.592145599998,190.4,31164.549909200003,190.4,20927.000751400003,190.4,7520.967578699997,190.4,8413.8355921,190.4,170174.54990739998,190.4
146,11213.665986500004,192.0,29930.308348200015,192.0,17482.503893500005,192.0,43572.43280079998,192.0,9900.828455099998,192.0,149341.7624737,192.0
147,12698.448027899996,193.6,37038.4938516,193.6,29617.625703899997,193.6,9483.4392253,193.6,10946.5952213,193.6,70490.58334710001,193.6
148,13134.664706300002,195.4,35889.051449700004,195.4,22793.770129300003,195.4,8709.288560800002,195.4,11738.803895799998,195.4,45649.3816412,195.4
149,12413.633631399998,197.0,36040.22468659999,197.0,22951.185730800004,197.0,8813.526288799998,197.0,9488.560148399998,197.0,103439.36616050001,197.0
150,11412.8607788,198.6,45129.6084425,198.6,22084.5186392,198.6,9813.804439099997,198.6,9494.588109799999,198.6,170989.69993000003,198.6
151,17255.432248200003,197.4,43967.15457009999,197.6,24255.818816299998,197.4,8773.577306099998,197.3,9790.674518499998,197.3,161709.4317316,197.9
152,11245.102059699995,190.5,39460.976325699994,190.6,21292.638056100008,190.6,5564.941959399998,190.7,8900.035867599998,190.6,47072.90143489999,190.7
153,13974.9135939,184.1,35356.26194799999,184.1,20099.813463399994,184.0,12466.938680700012,184.1,7373.366374799998,183.9,37884.94316580001,184.0
154,11511.8685527,177.4,34167.9574691,177.5,24903.509164499992,177.5,6148.9892481000015,177.2,14394.375593500003,177.2,27434.7135619,177.5
155,8659.0368804,170.7,34106.00899440002,170.8,24905.052381499998,170.4,8633.672178999996,170.7,6170.901336,170.5,41876.35831809999,170.8
156,10582.486320600003,164.0,24758.73031050001,164.2,25272.142284699996,164.3,7620.963032599995,164.0,15991.099321800002,163.9,82424.9593932,164.3
157,8408.3591606,157.4,25091.266715800004,157.5,22827.0922248,157.4,8616.6288229,157.2,6118.629031000002,157.3,114443.29311209996,158.0
158,9029.168813299999,150.5,27948.862665000004,150.6,18828.417081699994,150.6,4240.9782921999995,150.8,8714.489323099999,150.6,100416.2618441,151.3
159,15661.6006459,144.0,23311.71994790001,143.9,20037.386724600005,144.1,5764.777516399997,143.9,49656.90602060001,144.3,64370.298524000005,144.4
160,9450.3121446,137.2,33053.66193539999,137.4,15475.3119126,137.2,5979.3018879,137.5,23651.207112899996,137.4,25831.8152394,137.3
161,7290.879583899999,130.4,18563.489183899997,130.7,13224.519264800003,130.6,4582.280506699999,130.8,20290.887242900004,130.6,25749.430704599996,130.4
162,8495.361535699998,123.9,27908.574892200017,124.1,12188.5313815,124.2,3540.931893400001,123.9,18502.8598389,124.1,28625.860891300003,124.1
163,7281.972911300001,117.3,29545.063869100017,117.5,10157.021688199999,117.2,7411.631819000002,117.3,16089.8295377,117.2,34773.38865009999,117.4
164,8097.9568547,110.3,18217.055515999997,110.5,8461.0400123,110.7,9384.265783800003,110.7,3653.077519599998,110.5,24875.982524500007,110.7
165,6052.457809400001,104.1,22805.688425100005,103.7,9013.951545300002,104.1,3678.9666930000008,103.8,3767.4100179000006,103.9,18146.017200100003,103.8
166,9238.446001599998,97.4,22931.3830877,97.2,13274.408018099999,97.4,3516.0334324000005,97.1,3695.4323742999995,97.2,18368.703149599995,97.3
167,5694.1688614,90.6,8597.8411872,90.7,10205.539814400001,90.6,2690.6140014999996,90.6,5202.2117216999995,90.5,21419.037306300004,90.9
168,4796.519494300001,84.2,22146.128172899997,84.1,11943.608791799998,83.8,6980.137495700003,84.0,3216.5604247999995,84.0,26331.934809199993,84.1
169,4555.491078999999,77.4,11628.282431700001,77.2,9413.154945600003,77.3,2601.543589199999,77.2,3260.7774233,77.2,16314.038778599997,77.3
170,11034.774604400001,70.8,7273.9696249,70.7,6333.934560999999,70.7,3354.351023900001,70.7,2899.999286,70.7,11115.470585,70.7
171,3659.8710455999994,63.7,6276.349971999999,63.8,5107.7497278,64.1,2609.2886786999998,63.9,2378.2749392000005,63.9,6661.0764228,64.0
172,3672.0831641000004,57.4,6003.714083499998,57.3,5013.766181299999,57.4,4215.719224699999,57.4,1782.8946362,57.1,8294.427428500001,57.4
173,5216.2791898000005,50.7,4089.3135083,50.5,3959.4496916999997,50.6,1656.5700429,50.7,2876.5901684,50.6,5917.289174799999,50.7
174,1815.3938574000003,43.9,4576.157700899998,43.9,4041.9198830999985,43.8,3299.0988318000004,43.9,2687.2718575000004,43.8,4544.516420500001,44.0
175,2330.7589012000003,37.3,4071.793374,37.2,2341.2682592,37.4,2334.0292392,37.2,2073.4479591,37.2,4347.0722835,37.2
176,1062.2908379000003,30.6,3382.0641901000004,30.9,2364.8347448,30.6,1631.5041038000002,30.5,2573.0043044,30.6,5045.3413701,30.6
177,1575.8548164,24.0,2086.2193531999997,23.9,2149.6774723000003,23.9,2224.826866400001,24.0,1981.2074495000002,23.8,6366.7546119,24.3
178,988.4182143000002,17.4,1993.4666127000005,17.1,670.8962754,17.1,1093.9275026999999,17.3,1240.4648489000006,17.1,2276.778101,17.1
179,458.76479610000007,10.5,1282.2520551000002,10.5,563.4441833,10.6,710.5398131000002,10.6,654.4365967000001,10.6,1189.9735693,10.6
180,388.35345900000004,4.0,599.8086443999999,3.9,171.4369127,4.2,225.0739122,3.9,194.8502219,3.9,501.6787908,3.8
